fkprocessnode	paramname	paramvalue	pkid	primarydata	resettoggle	tkparam	tkreset	tkservice	versionstamp
00000000-1111-0000-0000-000000000000	ForwardNoAnswerTimeout	16	a1cc6ac1-ae5c-477e-98f3-cc952e8a2918	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxForwardsToDn	12	bd0c0225-77da-4c45-b13d-a2e33d126773	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RetainFwdInfoAfterOffhook	F	ab311a60-8e95-4aa4-b185-f07684c19e0e	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ForwardByRerouteEnabledFlag	F	f10a3812-8846-40a3-91d8-85cc6ac01024	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	TransformForwardByRerouteDestFlag	T	970d4a19-e3f4-4eaf-a5fc-9b369f29a5bc	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	VMBToDivertingNrEnabledFlag	F	9841ab3e-4d4e-40cc-b577-ddc57358f02a	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CopyQsigDivertingNrToRedirNrFlag	F	08391364-53d4-4a77-b33a-e7d7a572c4ae	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CopyQsigDivReasonToOrigDivReasonFlag	F	2d45152d-81f8-4ce0-a2ae-a6dfdb5aedff	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AlwaysForwardSwitchVMCallsFlag	T	2231655d-6df4-438d-bbde-b1fc16f75e53	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ForwardByRerouteT1Timer	10	47ce27b6-349b-499a-9983-c74410b57ea2	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	QsigOrigVMBoxTranslation	F	c8afb25d-366d-4d70-b079-3027ad07b318	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	IncludeOrigCalledInfoQSIGCallDiv	0	db9b3202-22b4-446a-9a4c-2ea3e0f0bff7	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	FWDPrivateNumberingPlanEncoding	F	09f6d97f-be2f-4540-a560-788deb3ca7d3	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	FWDPrivateTypeOfNumber	2	d025710d-77fc-452e-9d87-80df88f3fd9d	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxForwardUnRegisteredsToDn	0	600aefcb-b807-410b-8920-1b58e0114fbe	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CfaCssActivationPolicy	1	0664b9a3-c9c6-4fa5-b12c-7e96c576e044	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CFHopCountExceedSIPCauseValue	31	39a95320-8d35-4d1c-ae0f-578184662775	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	HoldReversionDuration	0	6751cb9e-84ad-42ae-bc52-72f85e90d572	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	HoldReversionNotificationInterval	30	80592740-45f4-4b45-ba31-50d3a7b50a8b	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CFADestinationOverride	F	56f70aa4-8d77-4592-948c-13bab7981b08	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AutoCallPickupEnabled	T	d1329892-663b-4df1-9781-3522f60fad65	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CallPickupLocatingTimer	1	641eb9cd-154b-4c0a-b743-ef1488c3d3f4	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CallPickupNoAnswerTimer	12	c8a9b1eb-daae-4c7e-9bce-f4086769d45b	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ValidateReferToAddress	2	58867f50-f5cd-4992-b41a-521f2ebf878b	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	BlockOffNetToOffNetReplaces	F	6bb8f88c-8712-4eeb-95fa-8d8322cbcb87	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RedirectionRNARTimer	24	7eae9456-6896-4e3a-82f1-c61c188a26ae	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MaxRedirectionCount	70	87a12505-7148-453a-a7d2-274d79e364af	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	EnableLocationMLPP	F	d7121cbc-8c19-4bdd-996f-63358daa205b	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ExecutiveOverrideCallPreemptable	F	74c7a0e0-ef3e-4282-9039-855d2271cb3a	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	EnforcingLocationMaximumBandwidth	0	741e229a-b1bd-4d52-86b7-9fd0a4cf5d26	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	NonPreemptionPatternCSS		547705ee-e529-4b27-b6d4-a5a593fefad2	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MLPPDisableExceptionPrecedenceLevel	0	fe6c4502-0613-40a0-92b9-2ed03e37e280	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PathReplacementEnabledFlag	F	17656f68-b4ac-4d50-a280-997744fd0776	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PathReplaceTrombonedCallsFlag	T	327151f8-f4de-49c4-9c36-d1e7c2819e78	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PathReplacementStartMinimumTime	0	46f34c71-6d2c-4d80-af58-80ae68d02b81	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PathReplacementStartMaximumTime	0	dd260ebc-1b2f-4707-b5aa-63782eeb6937	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PathReplacementT1Timer	30	c906be25-a390-4650-b17e-dee20cab82db	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PathReplacementT2Timer	15	74276cfc-2d24-41b6-a12b-1d61faa0583d	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PathReplacementPINXId		cbc67594-ea62-4170-bd14-a51ba09593f9	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PathReplacementCallingSearchSpace		06fbc364-77b1-4d17-b440-31d7c16d720a	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CBBEnabledFlag	T	a58449ab-8ead-4008-b40a-d8a8345bd4d6	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CBBAudioFileName	CallBack.raw	d0d9e42a-804f-4bf7-83c6-a8b68b3be468	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CBBConnectionProposalType	1	336180e1-11da-4b71-8195-c35df8063875	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CBBConnectionResponseType	1	69e5fb3e-1c6a-4273-994c-bad54c6c119d	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CBBRequestProtectionTimerT1	10	c14ee6ae-c485-408e-8daa-73dc4480e5ab	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CBBRecallTimerT3	20	a586f429-f079-4285-af74-1aefc83f68cf	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CBBCallingSearchSpace		1a10c1aa-180a-4ccd-8886-6f6d948638ef	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CBBPathReservationResponse	1	52313f88-b196-4550-8e0e-96fe229c6e65	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CBBPrivateNumberingPlanEncoding	F	efc3e267-64ed-4de3-b6bd-0acf2c998aff	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CBBPrivateTypeOfNumber	2	d9feb4a5-61b1-42ca-b921-c64d66b09d11	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CBBRetResultOperationValue	0	a62c9fcd-0390-4961-9d3f-1a0211f63291	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CBBRetResultOptionalParam	T	8a848059-d57b-412c-9289-3f15a65fad60	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CBClearMonitoringCall	F	89f5eda0-d480-4f76-b11a-18ca14a2d422	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PlayRecordingToneToObservedTarget	F	2564475c-8c5e-41a6-8587-55c304b9f9d1	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PlayRecordingToneToObservedConnectedParties	F	581e4c83-9c81-45ac-b6e4-81e9c1b1b26f	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PlayMonitoringToneToObservedTarget	F	7060178b-0a16-477d-b9be-255bcc4d5e2b	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PlayMonitoringToneToObservedConnectedParties	F	17cfb056-06b5-4875-9518-f303d5afd3dd	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	JoinAcrossLinesPolicy	0	b9ab0d0a-0aac-42f5-83ce-04c57691ad82	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SingleButtonBargeCBargePolicy	0	d417743f-5d74-4acb-8f79-0d2edbcd4ec5	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AllowBargingWhenRinging	F	2ea2ead9-b91b-4d41-b632-84901ac3823d	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PlaySecureIndicationTone	F	9a77908d-afe2-4b2a-a035-3b782072e9d3	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MGCPGWPlayToneDelayTimer	0	0b678fb8-7932-4c98-bafa-ed60b3415fad	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ExternalCallControlDiversionMaximumHopCount	12	058c4cff-d0b5-4c64-a785-09bfce1b3f58	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ExternalCallControlDiversionMaxHopToPatternOrDN	12	940ae736-a455-4f0f-8b20-9083166513dd	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ExternalCallControlRoutingRequestTimer	2000	f225c0be-c977-48a0-9b3a-756b226698dc	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ExternalCallControlFullyQualifiedRoleAndResource	CISCO:UC:UCMPolicy:VoiceOrVideoCall	058fa697-bb07-4e90-af6e-500ad4ac01e2	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ExternalCallControlInitialConnectionCountToPDP	2	ea5240af-c32d-4227-afc7-8077e4e5de6c	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ExternalCallControlMaximumConnectionCountToPDP	4	3cc03cfa-4743-46b7-9426-5c39726331f7	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AlwaysUseExternalCallControlSpecifiedCallNames	1	9bd279eb-22d2-4e3f-a01b-1d39a422c0c5	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	StopRoutingOnOutOfBandwidthFlag	F	1a18ef6f-ba41-4248-a696-2f477d2172c7	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	StopRoutingOnUnallocatedNumberFlag	F	b7f94164-0ab4-43c5-92d2-0940f70b3a98	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	StopRoutingOnUserBusyFlag	F	1d511106-a957-4cde-8837-f0c4e32c6722	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	StopRoutingOnQ931DisconnectCauseValues		595207e3-bcda-44d9-a085-e75f4d085160	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RouteClassTrunkSignalingEnabled	T	2add9519-3d38-4953-ba3c-8aade0f1fd03	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SIPRouteClassNamingAuthority	cisco.com	0829f7f5-1eb9-43be-805e-9fba65a6ca7d	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SIPClearChannelDataRouteClassLabel	ccdata	33e6b6eb-07b4-4c92-bb50-444dfda88cad	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SIPSatelliteAvoidanceRouteClassLabel	nosat	33981707-4a9e-4f16-9205-cdb97df4e4de	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SIPHotlineVoiceRouteClassLabel	hotline	b7e2e87b-cb41-4a62-9a5b-fc35947f8ed1	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SIPHotlineDataRouteClassLabel	hotline-ccdata	7191a59d-4611-4bdb-936b-49476763c970	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	StopRoutingOnOutOfBandwidthFlagForHuntList	F	fb922131-3e6b-415c-b6e6-1c773f897e09	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	UsePickupGroupOfLineGroupMemberDN	F	4f151133-2287-4a0e-98bd-c1ebd1868b47	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ExternalQoSEnabledFlag	F	713e8324-6466-4da8-95c4-5d607378e897	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DefaultNetworkHoldMOHAudioSourceID	5	3c743f6a-1f45-4585-a18c-20b94979c5cc	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DefaultUserHoldMOHAudioSourceID	5	35d4403c-0d93-460f-8dc2-a47eb5bf22ca	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DuplexStreamingEnabled	T	69a5b012-12c1-440a-ba1d-a11876eb077e	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MediaExchangeInterfaceCapsTimeout	8	cbfff24b-a459-4623-a5a0-da521d36db38	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	EnableNewMMoHMethodOverH323Protocol	T	7f54ea3e-7ac4-43e4-ba7a-fa5a5f75260c	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MediaExchangeTimeout	12	6afc7b01-71c1-4aee-ba7f-962bfb9420b7	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MediaExchangeStopStreamingTimeout	8	f6ba9b5b-0515-48f5-a19c-a8c8c8220f49	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	OpenVideoChannelAckTimeout	500	7269b3c1-6f38-4c11-86f8-bde257c500aa	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	PortReceivedTimerAfterCallConnection	500	089b9f0d-f4bd-4f5b-9617-1462dffd6ebf	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MediaResourceAllocationTimeout	12	b0f94bb1-44e2-45a8-b1ba-9cc85c10f4fb	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	MTPResourceThrottlingPercentage	95	b7b4f088-eb82-4d88-a6bd-8300f02dac22	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	ICTCapabilitiesMismatchTimeout	1000	293521e4-61cb-4695-add1-e5bdc8020f6c	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SilenceSuppressionSystemWide	F	4b6a960d-bbb1-45b0-97a1-95deff8483e8	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SilenceSuppressionWithGateways	F	a4142587-0c36-420b-b679-1a21ea0d1259	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	StripSilenceSuppressionCapabilities	T	e042d2a2-3cfc-42ff-b4b3-1fb65fd3658b	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	EnableSourceVerificationForMediaDevices	T	a0debd52-497a-48ab-9c22-b12382c5a39f	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AlwaysUseDialtoneSetting	1	88e87c5a-32bb-4d54-9791-a7f820667834	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	RestartCcmOnInitializationException	T	28b8e5fd-7e6d-4d98-ad4b-5f8011f9b7c1	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DialingForestDumpEnabled	F	6b6eff8d-ca6b-4c88-aad9-d5f1106c519e	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SCCPBatchLatencyTimer	100	9dd4673e-e420-473f-becb-4c55c6f363a0	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DigitAnalysisTimer	6	9194eee7-edb3-4887-b223-5623638719ea	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	StatisticsEnabled	T	c9d197fb-b7cc-460e-8e38-69f73da2fbbb	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DevicePropagationQueueDepth	25	49cf9674-83c8-45ae-b495-8d963d5b5e25	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SMEventsDebugEnabled	F	6ba64779-1687-4e67-ade2-e0af6c0a921d	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	CcmPriorityClass	0	851322bd-db74-4918-8fbd-0c2f5ac1e1f4	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForAudioCalls	184	4d529263-559a-4709-8ae3-327c11efd07d	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForVideoCalls	136	a90ca441-1c94-4057-86d7-b2508f75114d	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForAudioPortionOfVideoCalls	136	da01872f-7367-4578-b137-e27576d72738	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPforTelepresence	128	69da72a2-2591-413f-bde6-b8d0904c53d2	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForAudioPortionOfTelepresence	128	2c1104ea-7379-4279-af5a-58c58fcb9037	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForPriorityAudioCalls	180	218dacf9-c694-493e-9fde-bd383107410f	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForImmediateAudioCalls	176	b2c3fcd9-516a-4d9b-9abb-654d0439b61d	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForFlashAudioCalls	164	baf0637e-f92c-4edc-b4fc-e4bae252a516	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForFlashOverrideAudioCalls	168	4e7e489b-be2a-4215-b612-ed8e7c8ceb7c	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForExecutiveOverrideAudioCalls	168	c9e2040f-2f30-41ea-8f7b-35a5dca81570	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForPriorityVideoCalls	156	5a464457-22d2-4cc7-a62d-e24eef2e4187	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForImmediateVideoCalls	148	65efdbb7-dd18-4bfd-b7da-7b336f2dd802	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForFlashVideoCalls	140	77d3ebb1-e6cd-47a1-9047-896ca58e2d11	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForFlashOverrideVideoCalls	132	6d0eefba-8fe0-49e5-bffa-e3a2a6e72e4b	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForExecutiveOverrideVideoCalls	132	194f044b-831c-4303-86df-970ce502b1af	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForGClearCalls	184	62e56336-926b-47c7-a7d8-43bd2c12619e	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForPriorityGClearCalls	180	279a94d0-daa8-4a93-a6b8-d8662aa4e8f6	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForImmediateGClearCalls	176	7f565469-16ff-42b8-932c-4af01d35f129	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForFlashGClearCalls	164	c9ba6ea7-c82f-4e18-84eb-5e3b83bfec0e	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForFlashOverrideGClearCalls	168	cd2045db-983d-4e97-933f-d9b150bfdf55	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForExecutiveOverrideGClearCalls	168	7186a119-7d65-434b-9b20-b09b7b991669	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForAudioCallsWhenRSVPFails	0	df1ae522-c883-45ec-854a-db0832d97652	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPForVideoCallsWhenRSVPFails	0	a625e671-89de-41f3-9ece-d330ffccd73b	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	DSCPforICCP	96	ac1ca2b5-7ac1-484c-90b8-779df2875a79	t	f	3	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SdlListeningPort	8002	5754aa74-b5e6-4c78-8b8d-594e23d9c309	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SdlMaxRouterLatencySecs	20	4f000f1b-049a-46f4-a009-d8253556f545	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	SdlMaxUnHandledExceptions	0	03e2d626-03bc-4bd0-bbc5-06f2f01add49	t	f	2	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
00000000-1111-0000-0000-000000000000	AsynchronousSDLLoggingEnabled	F	84723748-6e9c-4dc0-b285-3224e3bf6428	t	f	0	2	0	0000000000-c7a6c673-7479-46b0-839e-014d3d093963
